9,ทั้ง,,,,,,,,,
10,หมด,,,,,,,,,
11,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3260,,,,,,,,,,
0,จาก,,,,,,,,,
1,นี่,,,,,,,,,
2,ไป,,,,,,,,,
3,ทาง,,,,,,,,,
4,ตะวัน,,,,,,,,,
5,ตก,,,,,,,,,
6,นิดหน่อย,,,,,,,,,
7,ก็,,,,,,,,,
8,จะ,,,,,,,,,
9,มี,,,,,,,,,
10,ทะเล,,,,,,,,,
11,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3261,,,,,,,,,,
0,พี่,,,,,,,,,
1,สาว,,,,,,,,,
2,คุณ,,,,,,,,,
3,คิมูระ,,,,,,,,,
4,เป็น,,,,,,,,,
5,คน,,,,,,,,,
6,สวย,,,,,,,,,
7,มาก,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3262,,,,,,,,,,
0,ตอน,,,,,,,,,
1,นี้,,,,,,,,,
2,คุณ,,,,,,,,,
3,พ่อ,,,,,,,,,
4,คุณ,,,,,,,,,
5,แม่,,,,,,,,,
6,ฉัน,female,,,,neutral,,,,sg
7,อยู่,,,,,,,,,
8,ต่าง,,,,,,,,,
9,ประเทศ,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3263,,,,,,,,,,
0,ให้,,,,,,,,,
1,ของขวัญ,,,,,,,,,
2,วัน,,,,,,,,,
3,เกิด,,,,,,,,,
4,แม่,,,,,,,,,
5,แล้ว,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3264,,,,,,,,,,
0,ตอน,,,,,,,,,
1,นี้,,,,,,,,,
2,พี่,,,,,,,,,
3,สาว,,,,,,,,,
4,อาศัย,,,,,,,,,
5,อยู่,,,,,,,,,
6,คน,,,,,,,,,
7,เดียว,,,,,,,,,
8,ที่,,,,,,,,,
9,โตเกียว,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3265,,,,,,,,,,
0,ภรรยา,,,,,,,,formal,
1,คุณ,,,,,,,,,
2,ทานากะ,,,,,,,,,
3,เป็น,,,,,,,,,
4,อาจารย์,,,,,,teacher.nonK12,,,
5,มหาลัย,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3266,,,,,,,,,,
0,อาทิตย์,,,,,,,,,
1,หน้า,,,,,,,,,
2,พี่,,,,,,,,,
3,ชาย,,,,,,,,,
4,คุณ,,,,,,,,,
5,อิ,,,,,,,,,
6,จะ,,,,,,,,,
7,มา,,,,,,,,,
8,เที่ยว,,,,,,,,,
9,ญี่ปุ่น,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3267,,,,,,,,,,
0,คุณ,,,,,,,,,
1,แม่,,,,,,,,,
2,คุณ,,,,,,,,,
3,ยามาดะ,,,,,,,,,
4,ทำ,,,,,,,,,
5,อาหาร,,,,,,,,,
6,เก่ง,,,,,,,,,
7,มาก,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3268,,,,,,,,,,
0,สามี,,,,,,,,formal,
1,คุณ,,,,,,,,,
2,ฮายาชิ,,,,,,,,,
3,ทำ,,,,,,,,,
4,งาน,,,,,,,,,
5,ที่,,,,,,,,,
6,โรง,,,,,,,,,
7,พยาบาล,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3269,,,,,,,,,,
0,พี่,,,,,,,,,
1,สาว,,,,,,,,,
2,คุณ,,,,,,,,,
3,ยามาดะ,,,,,,,,,
4,ตัว,,,,,,,,,
5,เล็ก,,,,,,,,,
6,น่ารัก,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3270,,,,,,,,,,
0,น้อง,,,,,,,,,
1,ชาย,,,,,,,,,
2,คุณ,,,,,,,,,
3,โคบายาชิ,,,,,,,,,
4,เล่น,,,,,,,,,
5,ฟุตบอล,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3271,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,มี,,,,,,,,,
2,พี่,,,,,,,,,
3,น้อง,,,,,,,,,
4,๒,,,,,,,,,
5,คน,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3272,,,,,,,,,,
0,ผู้,,,,,,,,,
1,หญิง,,,,,,,,,
2,สวย,,,,,,,,,
3,คน,,,,,,,,,
4,โน้น,,,,,,,,,
5,คือ,,,,,,,,,
6,คุณ,,,,,,,,,
7,คิมูระ,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3273,,,,,,,,,,
0,เด็ก,,,,,,,,,
1,ๆ,,,,,,,,,
2,เล่น,,,,,,,,,
3,อยู่,,,,,,,,,
4,ที่,,,,,,,,,
5,สวน,,,,,,,,,
6,สาธารณะ,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3274,,,,,,,,,,
0,ตรง,,,,,,,,,
1,โน้น,,,,,,,,,
2,มี,,,,,,,,,
3,เด็ก,,,,,,,,,
4,ผู้,,,,,,,,,
5,หญิง,,,,,,,,,
6,ตัว,,,,,,,,,
7,เล็ก,,,,,,,,,
8,อยู่,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3275,,,,,,,,,,
0,คุณ,,,,elder.parents_elder_sibling,,,,,
1,ลุง,,,,elder.parents_elder_sibling,,,,,
2,ร้าน,,,,,,,,,
3,ขาย,,,,,,,,,
4,ผัก,,,,,,,,,
5,ร้าน,,,,,,,,,
6,โน้น,,,,,,,,,
7,ร่าเริง,,,,,,,,,
8,เสมอ,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3276,,,,,,,,,,
0,คุณ,,,,elder.parents_elder_sibling,,,,,
1,ป้า,,,,elder.parents_elder_sibling,,,,,
2,ของ,,,,,,,,,
3,คุณ,,,,,,,,,
4,โคบายาชิ,,,,,,,,,
5,อาศัย,,,,,,,,,
6,อยู่,,,,,,,,,
7,ที่,,,,,,,,,
8,โตเกียว,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3277,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,บอก,,,,,,,,,
2,ทาง,,,,,,,,,
3,ให้,,,,,,,,,
4,คุณ,,,,elder.grandparent,,,,,
5,ตา,,,,elder.grandparent,,,,,
6,แล้ว,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3278,,,,,,,,,,
0,คุณ,female,,,,,grandparent.paternal,,,
1,ย่า,female,,,,,grandparent.paternal,,,
2,ของ,,,,,,,,,
3,คุณ,,,,,,,,,
4,ฮายาชิ,,,,,,,,,
5,ใส่,,,,,,,,,
6,แว่น,,,,,,,,,
7,ตา,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3279,,,,,,,,,,
0,เมื่อ,,,,,,,,,
1,โต,,,,,,,,,
2,เป็น,,,,,,,,,
3,ผู้,,,,,,,,,
4,ใหญ่,,,,,,,,,
5,แล้ว,,,,,,,,,
6,ก็,,,,,,,,,
7,สามารถ,,,,,,,,,
8,กิน,,,,,,,,,
9,เหล้า,,,,,,,,,
10,ได้,,,,,,,,,
11,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3280,,,,,,,,,,
0,คุณ,,,,,,,,,
1,มัตสึอิ,,,,,,,,,
2,กับ,,,,,,,,,
3,คุณ,,,,,,,,,
4,อิ,,,,,,,,,
5,เป็น,,,,,,,,,
6,เพื่อน,,,,,,,,,
7,กัน,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3281,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,มี,,,,,,,,,
2,เพื่อน,,,,,,,,,
3,คน,,,,,,,,,
4,ไทย,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3282,,,,,,,,,,
0,ผู้,,,,,,,,,
1,ชาย,,,,,,,,,
2,คน,,,,,,,,,
3,โน้น,,,,,,,,,
4,ตัว,,,,,,,,,
5,สูง,,,,,,,,,
6,และ,,,,,,,,,
7,ขา,,,,,,,,,
8,ยาว,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3283,,,,,,,,,,
0,เด็ก,,,,,,,,,
1,ผู้,,,,,,,,,
2,ชาย,,,,,,,,,
3,ปีน,,,,,,,,,
4,ต้น,,,,,,,,,
5,ไม้,,,,,,,,,
6,อยู่,,,,,,,,,
7,ตรง,,,,,,,,,
8,โน้น,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3284,,,,,,,,,,
0,กรุณา,,,,,,,,,
1,รอ,,,,,,,,,
2,๒,,,,,,,,,
3,นาที,,,,,,,,,
4,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3285,,,,,,,,,,
0,วัน,,,,,,,,,
1,นี้,,,,,,,,,
2,เป็น,,,,,,,,,
3,วัน,,,,,,,,,
4,อาทิตย์,,,,,,,,,
5,แต่,,,,,,,,,
6,ไป,,,,,,,,,
7,ทำ,,,,,,,,,
8,งาน,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3287,,,,,,,,,,
0,ได้ยิน,,,,,,,,,
1,ว่า,,,,,,,,,
2,คุณ,,,,,,,,,
3,ยามาดะ,,,,,,,,,
4,จะ,,,,,,,,,
5,ไป,,,,,,,,,
6,โต,,,,,,,,,
7,เกียว,,,,,,,,,
8,เดือน,,,,,,,,,
9,หน้า,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3288,,,,,,,,,,
0,คุณ,,,,,equal_or_lower,,,formal,sg
1,ช่วย,,,,,,,,,
2,ทำ,,,,,,,,,
3,งาน,,,,,,,,,
4,ตรง,,,,,,,,,
5,โน้น,,,,,,,,,
6,นะ,,,,,,,,,
7,คะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3289,,,,,,,,,,
0,แก้ว,,,,,,,,,
1,ใบ,,,,,,,,,
2,นั้น,,,,,,,,,
3,ของ,,,,,,,,,
4,คุณ,,,,,equal_or_lower,,,formal,sg
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3290,,,,,,,,,,
0,ข้าว,,,,,,,,,
1,เย็น,,,,,,,,,
2,ฉัน,female,,,,neutral,,,,sg
3,ทำ,,,,,,,,,
4,เอง,,,,,,,,,
5,ทุก,,,,,,,,,
6,วัน,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3291,,,,,,,,,,
0,ห้อง,,,,,,,,,
1,น้ำ,,,,,,,,,
2,อยู่,,,,,,,,,
3,ทาง,,,,,,,,,
4,นี้,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3292,,,,,,,,,,
0,นี่,,,,,,,,,
1,คุณ,,,,,,,,,
2,โคบายาชิ,,,,,,,,,
3,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3293,,,,,,,,,,
0,ตรง,,,,,,,,,
1,นี้,,,,,,,,,
2,นั่ง,,,,,,,,,
3,ไม่,,,,,,,,,
4,ได้,,,,,,,,,
5,ก็,,,,,,,,,
6,เลย,,,,,,,,,
7,จะ,,,,,,,,,
8,นั่ง,,,,,,,,,
9,ตรง,,,,,,,,,
10,โน้น,,,,,,,,,
11,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3294,,,,,,,,,,
0,ตึก,,,,,,,,,
1,ตรง,,,,,,,,,
2,โน้น,,,,,,,,,
3,สร้าง,,,,,,,,,
4,ขึ้น,,,,,,,,,
5,เมื่อ,,,,,,,,,
6,ปี,,,,,,,,,
7,๗๙๔,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3295,,,,,,,,,,
0,โน่น,,,,,,,,,
1,คุณ,,,,,,,,,
2,ยามาดะ,,,,,,,,,
3,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3296,,,,,,,,,,
0,โรง,,,,,,,,,
1,อาหาร,,,,,,,,,
2,อยู่,,,,,,,,,
3,ที่,,,,,,,,,
4,ตึก,,,,,,,,,
5,โน้น,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3297,,,,,,,,,,
0,อันตราย,,,,,,,,,
1,ค่ะ,female,,,,,,,,
2,อย่า,,,,,,,,,
3,ไป,,,,,,,,,
4,ทาง,,,,,,,,,
5,นั้น,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3298,,,,,,,,,,
0,นั่น,,,,,,,,,
1,คุณ,,,,,,,,,
2,อิ,,,,,,,,,
3,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3299,,,,,,,,,,
0,ไป,,,,,,,,,
1,ทาง,,,,,,,,,
2,นั้น,,,,,,,,,
3,ก็,,,,,,,,,
4,จะ,,,,,,,,,
5,มี,,,,,,,,,
6,ไปรษณีย์,,,,,,,,,
7,ธนาคาร,,,,,,,,,
8,ฯลฯ,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3300,,,,,,,,,,
0,เดือน,,,,,,,,,
1,ที่แล้ว,,,,,,,,,
2,ไป,,,,,,,,,
3,เที่ยว,,,,,,,,,
4,ต่าง,,,,,,,,,
5,ประเทศ,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3301,,,,,,,,,,
0,ฝาก,,,,,,,,,
1,เงิน,,,,,,,,,
2,ธนาคาร,,,,,,,,,
3,ทุก,,,,,,,,,
4,เดือน,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3302,,,,,,,,,,
0,เดือน,,,,,,,,,
1,นี้,,,,,,,,,
2,ซูเปอร์,,,,,,,,,
3,นั้น,,,,,,,,,
4,วัน,,,,,,,,,
5,พุธ,,,,,,,,,
6,ปิด,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3303,,,,,,,,,,
0,เดือน,,,,,,,,,
1,นี้,,,,,,,,,
2,งาน,,,,,,,,,
3,ยุ่ง,,,,,,,,,
4,มาก,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3305,,,,,,,,,,
0,เรียน,,,,,,,,,
1,ภาษา,,,,,,,,,
2,อังกฤษ,,,,,,,,,
3,ที่,,,,,,,,,
4,อเมริกา,,,,,,,,,
5,๓,,,,,,,,,
6,เดือน,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3306,,,,,,,,,,
0,วัน,,,,,,,,,
1,เกิด,,,,,,,,,
2,คุณ,,,,,,,,,
3,มัตสึอิ,,,,,,,,,
4,เดือน,,,,,,,,,
5,สิงหาคม,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3307,,,,,,,,,,
0,พรุ่งนี้,,,,,,,,,
1,วัน,,,,,,,,,
2,ที่,,,,,,,,,
3,๑,,,,,,,,,
4,เมษายน,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3309,,,,,,,,,,
0,เขียน,,,,,,,,,
1,จดหมาย,,,,,,,,,
2,ถึง,,,,,,,,,
3,เพื่อน,,,,,,,,,
4,ต่าง,,,,,,,,,
5,ชาติ,,,,,,,,,
6,ทุก,,,,,,,,,
7,เดือน,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3310,,,,,,,,,,
0,ตั้งแต่,,,,,,,,,
1,สัปดาห์,,,,,,,,,
2,หน้า,,,,,,,,,
3,๑,,,,,,,,,
4,เดือน,,,,,,,,,
5,คุณ,,,,,,,,,
6,ฮายาชิ,,,,,,,,,
7,จะ,,,,,,,,,
8,ไป,,,,,,,,,
9,ทำ,,,,,,,,,
10,งาน,,,,,,,,,
11,ที่,,,,,,,,,
12,ต่าง,,,,,,,,,
13,ประเทศ,,,,,,,,,
14,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3311,,,,,,,,,,
0,ทั้งที่,,,,,,,,,
1,เพิ่ง,,,,,,,,,
2,ตัด,,,,,,,,,
3,ผม,,,,,,,,,
4,ไป,,,,,,,,,
5,เมื่อ,,,,,,,,,
6,เดือน,,,,,,,,,
7,ที่,,,,,,,,,
8,แล้ว,,,,,,,,,
9,ผม,,,,,,,,,
10,ยาว,,,,,,,,,
11,อีก,,,,,,,,,
12,แล้ว,,,,,,,,,
13,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3312,,,,,,,,,,
0,ไป,,,,,,,,,
1,ท่องเที่ยว,,,,,,,,,
2,กับ,,,,,,,,,
3,ครอบครัว,,,,,,,,,
4,ทุก,,,,,,,,,
5,ปี,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3313,,,,,,,,,,
0,ปี,,,,,,,,,
1,ที่แล้ว,,,,,,,,,
2,เป็น,,,,,,,,,
3,ปี,,,,,,,,,
4,ดี,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3314,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,ปีน,,,,,,,,,
2,ภูเขา,,,,,,,,,
3,ลูก,,,,,,,,,
4,นี้,,,,,,,,,
5,เมื่อ,,,,,,,,,
6,๒,,,,,,,,,
7,ปี,,,,,,,,,
8,ที่แล้ว,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3315,,,,,,,,,,
0,คุณ,,,,,,,,,
1,ทานากะ,,,,,,,,,
2,เรียน,,,,,,,,,
3,จบ,,,,,,,,,
4,จาก,,,,,,,,,
5,มหาวิทยาลัย,,,,,,,,,
6,เมื่อ,,,,,,,,,
7,๒,,,,,,,,,
8,ปี,,,,,,,,,
9,ที่แล้ว,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3316,,,,,,,,,,
0,ปี,,,,,,,,,
1,นี้,,,,,,,,,
2,อากาศ,,,,,,,,,
3,ร้อน,,,,,,,,,
4,กว่า,,,,,,,,,
5,ปี,,,,,,,,,
6,ที่แล้ว,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3317,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,จะ,,,,,,,,,
2,เรียน,,,,,,,,,
3,กีตาร์,,,,,,,,,
4,ตั้งแต่,,,,,,,,,
5,ปี,,,,,,,,,
6,นี้,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3318,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,ว่า,,,,,,,,,
2,จะ,,,,,,,,,
3,ซื้อ,,,,,,,,,
4,รถ,,,,,,,,,
5,ใหม่,,,,,,,,,
6,ปี,,,,,,,,,
7,หน้า,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3319,,,,,,,,,,
0,ตั้งแต่,,,,,,,,,
1,ปี,,,,,,,,,
2,หน้า,,,,,,,,,
3,พี่,,,,,,,,,
4,ชาย,,,,,,,,,
5,จะ,,,,,,,,,
6,ทำ,,,,,,,,,
7,งาน,,,,,,,,,
8,ที่,,,,,,,,,
9,ธนาคาร,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3320,,,,,,,,,,
0,อีก,,,,,,,,,
1,๒,,,,,,,,,
2,ปี,,,,,,,,,
3,จะ,,,,,,,,,
4,กลับ,,,,,,,,,
5,ประเทศ,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3321,,,,,,,,,,
0,ได้ยิน,,,,,,,,,
1,ว่า,,,,,,,,,
2,อีก,,,,,,,,,
3,๒,,,,,,,,,
4,ปี,,,,,,,,,
5,ตรง,,,,,,,,,
6,โน้น,,,,,,,,,
7,จะ,,,,,,,,,
8,มี,,,,,,,,,
9,หอ,,,,,,,,,
10,สมุด,,,,,,,,,
11,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3322,,,,,,,,,,
0,ให้,,,,,,,,,
1,ของขวัญ,,,,,,,,,
2,วัน,,,,,,,,,
3,เกิด,,,,,,,,,
4,แม่,,,,,,,,,
5,ทุก,,,,,,,,,
6,ปี,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3323,,,,,,,,,,
0,แต่งงาน,,,,,,,,,
1,กับ,,,,,,,,,
2,ภรรยา,,,,,,,,formal,
3,๕,,,,,,,,,
4,ปี,,,,,,,,,
5,ก่อน,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
3324,,,,,,,,,,
0,คุณ,,,,,,,,,
1,อิ,,,,,,,,,
2,ตั้งใจ,,,,,,,,,
3,จะ,,,,,,,,,
4,อยู่,,,,,,,,,
5,ญี่ปุ่น,,,,,,,,,
6,๓,,,,,,,,,
7,ปี,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3326,,,,,,,,,,
0,จะ,,,,,,,,,
1,เจอ,,,,,,,,,
2,คุณ,,,,,,,,,
3,คิมูระ,,,,,,,,,
4,ที่,,,,,,,,,
5,สถานี,,,,,,,,,
6,รถ,,,,,,,,,
7,ไฟ,,,,,,,,,
8,คืน,,,,,,,,,
9,นี้,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3327,,,,,,,,,,
0,พรุ่งนี้,,,,,,,,,
1,จะ,,,,,,,,,
2,เจอ,,,,,,,,,
3,คุณ,,,,,,,,,
4,อิ,,,,,,,,,
5,และ,,,,,,,,,
6,ให้,,,,,,,,,
7,ของ,,,,,,,,,
8,ฝาก,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3328,,,,,,,,,,
0,อากาศ,,,,,,,,,
1,ร้อน,,,,,,,,,
2,นิดหน่อย,,,,,,,,,
3,ก็,,,,,,,,,
4,เลย,,,,,,,,,
5,จะ,,,,,,,,,
6,เปิด,,,,,,,,,
7,หน้าต่าง,,,,,,,,,
8,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3329,,,,,,,,,,
0,เปิด,,,,,,,,,
1,ประตู,,,,,,,,,
2,เข้า,,,,,,,,,
3,ไป,,,,,,,,,
4,ใน,,,,,,,,,
5,ห้อง,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3331,,,,,,,,,,
0,อันตราย,,,,,,,,,
1,ห้าม,,,,,,,,,
2,เปิด,,,,,,,,,
3,หน้าต่าง,,,,,,,,,
4,ตรง,,,,,,,,,
5,โน้น,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3332,,,,,,,,,,
0,ยก,,,,,,,,,
1,มือ,,,,,,,,,
2,ขึ้น,,,,,,,,,
3,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3333,,,,,,,,,,
0,ยก,,,,,,,,,
1,ของ,,,,,,,,,
2,ที่,,,,,,,,,
3,ไม่,,,,,,,,,
4,ใช้,,,,,,,,,
5,ขึ้น,,,,,,,,,
6,บน,,,,,,,,,
7,ชั้น,,,,,,,,,
8,หนังสือ,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3334,,,,,,,,,,
0,พรุ่งนี้,,,,,,,,,
1,คุณ,,,,,,,,,
2,ฮายาชิ,,,,,,,,,
3,มี,,,,,,,,,
4,งาน,,,,,,,,,
5,ก็,,,,,,,,,
6,เลย,,,,,,,,,
7,มา,,,,,,,,,
8,ไม่,,,,,,,,,
9,ได้,,,,,,,,,
10,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3335,,,,,,,,,,
0,ตอน,,,,,,,,,
1,นี้,,,,,,,,,
2,ฉัน,female,,,,neutral,,,,sg
3,ไม่,,,,,,,,,
4,มี,,,,,,,,,
5,เงิน,,,,,,,,,
<EOS>,,,,,,,,,,
3336,,,,,,,,,,
0,เมื่อวาน,,,,,,,,,
1,มี,,,,,,,,,
2,ไข้,,,,,,,,,
3,ก็,,,,,,,,,
4,เลย,,,,,,,,,
5,ไม่,,,,,,,,,
6,ไป,,,,,,,,,
7,โรง,,,,,,,,,
8,เรียน,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3337,,,,,,,,,,
0,เรียน,,,,,,,,,
1,เสร็จ,,,,,,,,,
2,แล้ว,,,,,,,,,
3,จะ,,,,,,,,,
4,ไป,,,,,,,,,
5,บ้าน,,,,,,,,,
6,เพื่อน,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3338,,,,,,,,,,
0,พรุ่งนี้,,,,,,,,,
1,จะ,,,,,,,,,
2,เขียน,,,,,,,,,
3,เรียงความ,,,,,,,,,
4,ใน,,,,,,,,,
5,ชั่วโมง,,,,,,,,,
6,เรียน,,,,,,,,,
7,ก็,,,,,,,,,
8,เลย,,,,,,,,,
9,ต้อง,,,,,,,,,
10,มี,,,,,,,,,
11,พจนานุกรม,,,,,,,,,
12,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3339,,,,,,,,,,
0,เวลา,,,,,,,,,
1,ขึ้น,,,,,,,,,
2,รถ,,,,,,,,,
3,ไฟ,,,,,,,,,
4,ต้อง,,,,,,,,,
5,มี,,,,,,,,,
6,ตั๋ว,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3340,,,,,,,,,,
0,เปิด,,,,,,,,,
1,สวิตช์,,,,,,,,,
2,ไฟ,,,,,,,,,
3,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3341,,,,,,,,,,
0,เปิด,,,,,,,,,
1,สวิตช์,,,,,,,,,
2,คอมพิวเตอร์,,,,,,,,,
3,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3342,,,,,,,,,,
0,เมือง,,,,,,,,,
1,ที่,,,,,,,,,
2,คุณ,,,,,,,,,
3,ทานากะ,,,,,,,,,
4,เกิด,,,,,,,,,
5,คือ,,,,,,,,,
6,โตเกียว,,,,,,,,,
7,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3343,,,,,,,,,,
0,ฉัน,female,,,,neutral,,,,sg
1,เกิด,,,,,,,,,
2,วัน,,,,,,,,,
3,ที่,,,,,,,,,
4,๒๖,,,,,,,,,
5,สิงหาคม,,,,,,,,,
6,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3344,,,,,,,,,,
0,ร้าน,,,,,,,,,
1,โน้น,,,,,,,,,
2,ขาย,,,,,,,,,
3,ขนม,,,,,,,,,
4,อร่อย,,,,,,,,,
5,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3346,,,,,,,,,,
0,นี่,,,,,,,,,
1,เป็น,,,,,,,,,
2,อาหาร,,,,,,,,,
3,ที่,,,,,,,,,
4,ไม่,,,,,,,,,
5,มี,,,,,,,,,
6,ขาย,,,,,,,,,
7,ที่,,,,,,,,,
8,ญี่ปุ่น,,,,,,,,,
9,ค่ะ,female,,,,,,,,
<EOS>,,,,,,,,,,
3347,,,,,,,,,,
0,ห้าม,,,,,,,,,
1,วาง,,,,,,,,,
2,ของ,,,,,,,,,
3,ตรง,,,,,,,,,
4,นี้,,,,,,,,,
