1176
0,Saya,,,,,,,,,
1,mendapat,,,,,,,,,
2,sapu tangan,,,,,,,,,
3,kuning,,,,,,,,,
4,pada,,,,,,,,,
5,hari ulang tahun,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3247
0,Saya,,,,,,,,,
1,meletakkan,,,,,,,,,
2,vas,,,,,,,,,
3,bunga,,,,,,,,,
4,di,,,,,,,,,
5,atas,,,,,,,,,
6,meja,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3248
0,Di,,,,,,,,,
1,bawah,,,,,,,,,
2,kursi,,,,,,,,,
3,ada,,,,,,,,,
4,kucing,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3249
0,Kalau,,,,,,,,,
1,belok,,,,,,,,,
2,kanan,,,,,,,,,
3,di,,,,,,,,,
4,sudut,,,,,,,,,
5,jalan,,,,,,,,,
6,sana,,,,,,,,,
7,",",,,,,,,,,
8,ada,,,,,,,,,
9,supermarket,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3250
0,Tas,,,,,,,,,
1,ini,,,,,,,,,
2,sebelah,,,,,,,,,
3,luar,,,,,,,,,
4,-nya,,,,,,,,,
5,ada,,,,,,,,,
6,saku,,,,,,,,,
7,-nya,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3251
0,Toilet,,,,,,,,,
1,ada,,,,,,,,,
2,di,,,,,,,,,
3,sebelah,,,,,,,,,
4,kiri,,,,,,,,,
5,koridor,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3252
0,Buku tulis,,,,,,,,,
1,ada,,,,,,,,,
2,di,,,,,,,,,
3,dalam,,,,,,,,,
4,tas,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3253
0,Di,,,,,,,,,
1,kelas,,,,,,,,,
2,itu,,,,,,,,,
3,ada,,,,,,,,,
4,televisi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3254
0,Di,,,,,,,,,
1,rumah,,,,,,,,,
2,saya,,,,,,,,,
3,ada,,,,,,,,,
4,anjing,,,,,,,,,
5,dan,,,,,,,,,
6,kucing,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3255
0,Pak,male,,hon,mature,,,,,
1,Lee,,,,,,,,,
2,sekarang,,,,,,,,,
3,ada,,,,,,,,,
4,di,,,,,,,,,
5,perpustakaan,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3256
0,Ketika,,,,,,,,,
1,musim dingin,,,,,,,,,
2,datang,,,,,,,,,
3,",",,,,,,,,,
4,sebelah,,,,,,,,,
5,utara,,,,,,,,,
6,Jepang,,,,,,,,,
7,sangat,,,,,,,,,
8,dingin,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3257
0,Kamar,,,,,,,,,
1,saya,,,,,neutral,,,,sg
2,terang,,,,,,,,,
3,karena,,,,,,,,,
4,berada,,,,,,,,,
5,di,,,,,,,,,
6,sebelah,,,,,,,,,
7,selatan,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3259
0,Sebelah,,,,,,,,,
1,timur,,,,,,,,,
2,kota,,,,,,,,,
3,ini,,,,,,,,,
4,semua,,,,,,,,,
5,-nya,,,,,,,,,
6,hutan,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3260
0,Kalau,,,,,,,,,
1,dari,,,,,,,,,
2,sini,,,,,,,,,
3,pergi,,,,,,,,,
4,sedikit,,,,,,,,,
5,ke,,,,,,,,,
6,barat,,,,,,,,,
7,",",,,,,,,,,
8,ada,,,,,,,,,
9,laut,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3261
0,Kakak,,,,,,,,,
1,perempuan,,,,,,,,,
2,Mbak,female,,hon,youth,,,,,
3,Kimura,,,,,,,,,
4,orang,,,,,,,,,
5,yang,,,,,,,,,
6,sangat,,,,,,,,,
7,cantik,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3262
0,Sekarang,,,,,,,,,
1,kedua,,,,,,,,,
2,orang tua,,,,,,,,,
3,saya,,,,,neutral,,,,sg
4,ada,,,,,,,,,
5,di,,,,,,,,,
6,luar negeri,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3263
0,Saya,,,,,,,,,
1,memberikan,,,,,,,,,
2,hadiah,,,,,,,,,
3,ulang tahun,,,,,,,,,
4,kepada,,,,,,,,,
5,ibu,,,,,,,,,
6,saya,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3264
0,Sekarang,,,,,,,,,
1,kakak,,,,,,,,,
2,perempuan,,,,,,,,,
3,saya,,,,,,,,,
4,tinggal,,,,,,,,,
5,di,,,,,,,,,
6,Tokyo,,,,,,,,,
7,sendirian,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3265
0,Istri,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Tanaka,,,,,,,,,
3,dosen,,,,,,teacher.university,,,
4,universitas,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3266
0,Minggu,,,,,,,,,
1,depan,,,,,,,,,
2,kakak,,,,,,,,,
3,laki-laki,,,,,,,,,
4,Pak,male,,hon,mature,,,,,
5,Lee,,,,,,,,,
6,datang,,,,,,,,,
7,bermain,,,,,,,,,
8,ke,,,,,,,,,
9,Jepang,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3267
0,Ibu,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Yamada,,,,,,,,,
3,sangat,,,,,,,,,
4,pandai,,,,,,,,,
5,memasak,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3268
0,Suami,,,,,,,,,
1,Ibu,female,,hon,mature,,,,,
2,Hayashi,,,,,,,,,
3,bekerja,,,,,,,,,
4,di,,,,,,,,,
5,rumah sakit,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3269
0,Adik,,,,,,,,,
1,perempuan,,,,,,,,,
2,Pak,male,,hon,mature,,,,,
3,Yamada,,,,,,,,,
4,badan,,,,,,,,,
5,-nya,,,,,,,,,
6,pendek,,,,,,,,,
7,dan,,,,,,,,,
8,imut,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3270
0,Adik,,,,,,,,,
1,laki-laki,,,,,,,,,
2,Pak,male,,hon,mature,,,,,
3,Kobayashi,,,,,,,,,
4,sedang,,,,,,,,,
5,bermain,,,,,,,,,
6,sepak bola,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3271
0,Saya,,,,,neutral,,,,sg
1,ada,,,,,,,,,
2,dua,,,,,,,,,
3,saudara,,,,,,,,,
4,laki-laki,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3272
0,Perempuan,,,,,,,,,
1,cantik,,,,,,,,,
2,itu,,,,,,,,,
3,adalah,,,,,,,,,
4,Mbak,female,,hon,youth,,,,,
5,Kimura,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3273
0,Anak-anak,,,,,,,,,
1,sedang,,,,,,,,,
2,bermain,,,,,,,,,
3,di,,,,,,,,,
4,taman,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3274
0,Di,,,,,,,,,
1,sana,,,,,,,,,
2,ada,,,,,,,,,
3,anak,,,,,,,,,
4,perempuan,,,,,,,,,
5,kecil,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3275
0,Paman,,,,,,,,,
1,di,,,,,,,,,
2,toko,,,,,,,,,
3,sayur,,,,,,,,,
4,itu,,,,,,,,,
5,selalu,,,,,,,,,
6,ceria,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3276
0,Bibi,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Kobayashi,,,,,,,,,
3,tinggal,,,,,,,,,
4,di,,,,,,,,,
5,Tokyo,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3277
0,Saya,,,,,neutral,,,,sg
1,menunjukkan,,,,,,,,,
2,jalan,,,,,,,,,
3,kepada,,,,,,,,,
4,kakek,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3278
0,Nenek,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Hayashi,,,,,,,,,
3,memakai,,,,,,,,,
4,kacamata,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3279
0,Kalau,,,,,,,,,
1,sudah,,,,,,,,,
2,dewasa,,,,,,,,,
3,",",,,,,,,,,
4,boleh,,,,,,,,,
5,minum,,,,,,,,,
6,arak,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3280
0,Pak,male,,hon,mature,,,,,
1,Matsui,,,,,,,,,
2,dan,,,,,,,,,
3,Pak,male,,hon,mature,,,,,
4,Lee,,,,,,,,,
5,berteman,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3281
0,Saya,,,,,neutral,,,,sg
1,ada,,,,,,,,,
2,teman,,,,,,,,,
3,orang,,,,,,,,,
4,Thailand,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3282
0,Orang,,,,,,,,,
1,laki-laki,,,,,,,,,
2,itu,,,,,,,,,
3,badan,,,,,,,,,
4,-nya,,,,,,,,,
5,tinggi,,,,,,,,,
6,dan,,,,,,,,,
7,kaki,,,,,,,,,
8,-nya,,,,,,,,,
9,panjang,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3283
0,Di,,,,,,,,,
1,sana,,,,,,,,,
2,ada,,,,,,,,,
3,anak,,,,,,,,,
4,laki-laki,,,,,,,,,
5,sedang,,,,,,,,,
6,memanjat,,,,,,,,,
7,pohon,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3284
0,Silakan,,,,,,,,,
1,tunggu,,,,,,,,,
2,dua,,,,,,,,,
3,menit,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3285
0,Hari,,,,,,,,,
1,ini,,,,,,,,,
2,hari,,,,,,,,,
3,Minggu,,,,,,,,,
4,",",,,,,,,,,
5,tetapi,,,,,,,,,
6,saya,,,,,,,,,
7,pergi,,,,,,,,,
8,ke,,,,,,,,,
9,perusahaan,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3287
0,Saya,,,,,,,,,
1,dengar,,,,,,,,,
2,Pak,male,,hon,mature,,,,,
3,Yamada,,,,,,,,,
4,bulan,,,,,,,,,
5,depan,,,,,,,,,
6,pergi,,,,,,,,,
7,ke,,,,,,,,,
8,Tokyo,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3288
0,Silakan,,,,,,,,,
1,bekerja,,,,,,,,,
2,di,,,,,,,,,
3,sana,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3289
0,Gelas,,,,,,,,,
1,itu,,,,,,,,,
2,milik,,,,,,,,,
3,Anda,,,,,neutral,,,,sg
4,.,,,,,,,,,
<EOS>
3290
0,Makan malam,,,,,,,,,
1,setiap,,,,,,,,,
2,hari,,,,,,,,,
3,saya,,,,,,,,,
4,masak,,,,,,,,,
5,sendiri,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3291
0,Toilet,,,,,,,,,
1,di,,,,,,,,,
2,sini,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3292
0,Ini,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Kobayashi,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3293
0,Karena,,,,,,,,,
1,tidak,,,,,,,,,
2,bisa,,,,,,,,,
3,duduk,,,,,,,,,
4,di,,,,,,,,,
5,sini,,,,,,,,,
6,",",,,,,,,,,
7,saya,,,,,,,,,
8,akan,,,,,,,,,
9,duduk,,,,,,,,,
10,di,,,,,,,,,
11,sana,,,,,,,,,
12,.,,,,,,,,,
<EOS>
3294
0,Bangunan,,,,,,,,,
1,di,,,,,,,,,
2,sana,,,,,,,,,
3,dibangun,,,,,,,,,
4,pada,,,,,,,,,
5,tahun,,,,,,,,,
6,794,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3295
0,Itu,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Yamada,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3296
0,Kantin,,,,,,,,,
1,ada,,,,,,,,,
2,di,,,,,,,,,
3,bangunan,,,,,,,,,
4,itu,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3297
0,Jangan,,,,,,,,,
1,pergi,,,,,,,,,
2,ke,,,,,,,,,
3,situ,,,,,,,,,
4,karena,,,,,,,,,
5,berbahaya,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3298
0,Itu,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Lee,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3299
0,Kalau,,,,,,,,,
1,pergi,,,,,,,,,
2,ke,,,,,,,,,
3,situ,,,,,,,,,
4,",",,,,,,,,,
5,ada,,,,,,,,,
6,kantor pos,,,,,,,,,
7,dan,,,,,,,,,
8,bank,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3300
0,Bulan,,,,,,,,,
1,lalu,,,,,,,,,
2,saya,,,,,,,,,
3,pergi,,,,,,,,,
4,jalan-jalan,,,,,,,,,
5,ke,,,,,,,,,
6,luar negeri,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3301
0,Setiap,,,,,,,,,
1,bulan,,,,,,,,,
2,saya,,,,,,,,,
3,menyimpan,,,,,,,,,
4,uang,,,,,,,,,
5,di,,,,,,,,,
6,bank,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3302
0,Bulan,,,,,,,,,
1,ini,,,,,,,,,
2,supermarket,,,,,,,,,
3,itu,,,,,,,,,
4,libur,,,,,,,,,
5,pada,,,,,,,,,
6,hari,,,,,,,,,
7,Rabu,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3303
0,Bulan,,,,,,,,,
1,ini,,,,,,,,,
2,pekerjaan,,,,,,,,,
3,saya,,,,,,,,,
4,sangat,,,,,,,,,
5,sibuk,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3305
0,Saya,,,,,,,,,
1,belajar,,,,,,,,,
2,bahasa,,,,,,,,,
3,Inggris,,,,,,,,,
4,tiga,,,,,,,,,
5,bulan,,,,,,,,,
6,di,,,,,,,,,
7,Amerika,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3306
0,Ulang tahun,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Matsui,,,,,,,,,
3,bulan,,,,,,,,,
4,Agustus,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3307
0,Besok,,,,,,,,,
1,tanggal,,,,,,,,,
2,satu,,,,,,,,,
3,April,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3309
0,Setiap,,,,,,,,,
1,bulan,,,,,,,,,
2,saya,,,,,,,,,
3,menulis,,,,,,,,,
4,surat,,,,,,,,,
5,untuk,,,,,,,,,
6,teman,,,,,,,,,
7,di,,,,,,,,,
8,luar negeri,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3310
0,Pak,male,,hon,mature,,,,,
1,Hayashi,,,,,,,,,
2,pergi,,,,,,,,,
3,bekerja,,,,,,,,,
4,ke,,,,,,,,,
5,luar negeri,,,,,,,,,
6,selama,,,,,,,,,
7,se-,,,,,,,,,
8,bulan,,,,,,,,,
9,dari,,,,,,,,,
10,minggu,,,,,,,,,
11,depan,,,,,,,,,
12,.,,,,,,,,,
<EOS>
3311
0,Bulan,,,,,,,,,
1,lalu,,,,,,,,,
2,saya,,,,,,,,,
3,baru,,,,,,,,,
4,memotong,,,,,,,,,
5,rambut,,,,,,,,,
6,",",,,,,,,,,
7,tetapi,,,,,,,,,
8,sekarang,,,,,,,,,
9,sudah,,,,,,,,,
10,panjang,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3312
0,Setiap,,,,,,,,,
1,tahun,,,,,,,,,
2,saya,,,,,,,,,
3,pergi,,,,,,,,,
4,jalan-jalan,,,,,,,,,
5,bersama,,,,,,,,,
6,keluarga,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3313
0,Tahun,,,,,,,,,
1,lalu,,,,,,,,,
2,tahun,,,,,,,,,
3,yang,,,,,,,,,
4,baik,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3314
0,Saya,,,,,neutral,,,,sg
1,mendaki,,,,,,,,,
2,gunung,,,,,,,,,
3,ini,,,,,,,,,
4,dua,,,,,,,,,
5,tahun,,,,,,,,,
6,lalu,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3315
0,Pak,male,,hon,mature,,,,,
1,Tanaka,,,,,,,,,
2,dua,,,,,,,,,
3,tahun,,,,,,,,,
4,lalu,,,,,,,,,
5,lulus,,,,,,,,,
6,universitas,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3316
0,Tahun,,,,,,,,,
1,ini,,,,,,,,,
2,lebih,,,,,,,,,
3,panas,,,,,,,,,
4,daripada,,,,,,,,,
5,tahun,,,,,,,,,
6,lalu,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3317
0,Saya,,,,,neutral,,,,sg
1,belajar,,,,,,,,,
2,gitar,,,,,,,,,
3,mulai,,,,,,,,,
4,tahun,,,,,,,,,
5,ini,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3318
0,Tahun,,,,,,,,,
1,depan,,,,,,,,,
2,saya,,,,,neutral,,,,sg
3,akan,,,,,,,,,
4,membeli,,,,,,,,,
5,mobil,,,,,,,,,
6,baru,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3319
0,Mulai,,,,,,,,,
1,tahun,,,,,,,,,
2,depan,,,,,,,,,
3,kakak,,,,,,,,,
4,laki-laki,,,,,,,,,
5,saya,,,,,,,,,
6,bekerja,,,,,,,,,
7,di,,,,,,,,,
8,bank,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3320
0,Dua,,,,,,,,,
1,tahun,,,,,,,,,
2,yang,,,,,,,,,
3,akan,,,,,,,,,
4,datang,,,,,,,,,
5,saya,,,,,,,,,
6,akan,,,,,,,,,
7,pulang,,,,,,,,,
8,ke,,,,,,,,,
9,negara,,,,,,,,,
10,asal,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3321
0,Saya,,,,,,,,,
1,dengar,,,,,,,,,
2,dua,,,,,,,,,
3,tahun,,,,,,,,,
4,yang,,,,,,,,,
5,akan,,,,,,,,,
6,datang,,,,,,,,,
7,di,,,,,,,,,
8,sana,,,,,,,,,
9,akan,,,,,,,,,
10,dibuka,,,,,,,,,
11,perpustakaan,,,,,,,,,
12,.,,,,,,,,,
<EOS>
3322
0,Setiap,,,,,,,,,
1,tahun,,,,,,,,,
2,saya,,,,,,,,,
3,memberikan,,,,,,,,,
4,hadiah,,,,,,,,,
5,ulang tahun,,,,,,,,,
6,kepada,,,,,,,,,
7,ibu,,,,,,,,,
8,saya,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3323
0,Saya,,,,,,,,,
1,menikahi,,,,,,,,,
2,istri,,,,,,,,,
3,saya,,,,,,,,,
4,lima,,,,,,,,,
5,tahun,,,,,,,,,
6,lalu,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3324
0,Pak,male,,hon,mature,,,,,
1,Lee,,,,,,,,,
2,berencana,,,,,,,,,
3,ada,,,,,,,,,
4,di,,,,,,,,,
5,Jepang,,,,,,,,,
6,selama,,,,,,,,,
7,tiga,,,,,,,,,
8,tahun,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3326
0,Malam,,,,,,,,,
1,ini,,,,,,,,,
2,saya,,,,,,,,,
3,bertemu,,,,,,,,,
4,dengan,,,,,,,,,
5,Mbak,female,,hon,youth,,,,,
6,Kimura,,,,,,,,,
7,di,,,,,,,,,
8,stasiun,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3327
0,Besok,,,,,,,,,
1,saya,,,,,,,,,
2,akan,,,,,,,,,
3,bertemu,,,,,,,,,
4,dengan,,,,,,,,,
5,Pak,male,,hon,mature,,,,,
6,Lee,,,,,,,,,
7,dan,,,,,,,,,
8,memberi,,,,,,,,,
9,-nya,,,,,,,,,
10,oleh-oleh,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3328
0,Karena,,,,,,,,,
1,hawa,,,,,,,,,
2,panas,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,membuka,,,,,,,,,
6,jendela,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3329
0,Saya,,,,,,,,,
1,membuka,,,,,,,,,
2,pintu,,,,,,,,,
3,dan,,,,,,,,,
4,masuk,,,,,,,,,
5,ke,,,,,,,,,
6,kamar,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3331
0,Tidak,,,,,,,,,
1,boleh,,,,,,,,,
2,membuka,,,,,,,,,
3,jendela,,,,,,,,,
4,di,,,,,,,,,
5,sana,,,,,,,,,
6,karena,,,,,,,,,
7,berbahaya,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3332
0,Saya,,,,,,,,,
1,mengangkat,,,,,,,,,
2,tangan,,,,,,,,,
3,ke,,,,,,,,,
4,atas,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3333
0,Saya,,,,,,,,,
1,mengangkat,,,,,,,,,
2,barang,,,,,,,,,
3,yang,,,,,,,,,
4,tidak,,,,,,,,,
5,dipakai,,,,,,,,,
6,ke,,,,,,,,,
7,atas,,,,,,,,,
8,rak,,,,,,,,,
9,buku,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3334
0,Besok,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Hayashi,,,,,,,,,
3,ada,,,,,,,,,
4,pekerjaan,,,,,,,,,
5,",",,,,,,,,,
6,jadi,,,,,,,,,
7,tidak,,,,,,,,,
8,bisa,,,,,,,,,
9,datang,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3335
0,Saya,,,,,neutral,,,,sg
1,sekarang,,,,,,,,,
2,tidak,,,,,,,,,
3,ada,,,,,,,,,
4,uang,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3336
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,pergi,,,,,,,,,
3,ke,,,,,,,,,
4,sekolah,,,,,,,,,
5,karena,,,,,,,,,
6,demam,,,,,,,,,
7,kemarin,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3337
0,Saya,,,,,,,,,
1,pergi,,,,,,,,,
2,ke,,,,,,,,,
3,rumah,,,,,,,,,
4,teman,,,,,,,,,
5,setelah,,,,,,,,,
6,pelajaran,,,,,,,,,
7,selesai,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3338
0,Saya,,,,,,,,,
1,perlu,,,,,,,,,
2,kamus,,,,,,,,,
3,karena,,,,,,,,,
4,akan,,,,,,,,,
5,menulis,,,,,,,,,
6,karangan,,,,,,,,,
7,di,,,,,,,,,
8,pelajaran,,,,,,,,,
9,besok,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3339
0,Karcis,,,,,,,,,
1,diperlukan,,,,,,,,,
2,saat,,,,,,,,,
3,naik,,,,,,,,,
4,kereta,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3340
0,Saya,,,,,,,,,
1,menekan,,,,,,,,,
2,tombol,,,,,,,,,
3,dan,,,,,,,,,
4,menyalakan,,,,,,,,,
5,lampu,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3341
0,Saya,,,,,,,,,
1,menyalakan,,,,,,,,,
2,komputer,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3342
0,Tempat,,,,,,,,,
1,lahir,,,,,,,,,
2,Pak,male,,hon,mature,,,,,
3,Tanaka,,,,,,,,,
4,adalah,,,,,,,,,
5,Tokyo,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3343
0,Saya,,,,,neutral,,,,sg
1,lahir,,,,,,,,,
2,pada,,,,,,,,,
3,tanggal,,,,,,,,,
4,dua,,,,,,,,,
5,puluh,,,,,,,,,
6,enam,,,,,,,,,
7,Agustus,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3344
0,Toko,,,,,,,,,
1,itu,,,,,,,,,
2,menjual,,,,,,,,,
3,kue,,,,,,,,,
4,yang,,,,,,,,,
5,enak,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3346
0,Ini,,,,,,,,,
1,makanan,,,,,,,,,
2,yang,,,,,,,,,
3,tidak,,,,,,,,,
4,dijual,,,,,,,,,
5,di,,,,,,,,,
6,Jepang,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3347
0,Tidak,,,,,,,,,
1,boleh,,,,,,,,,
2,meletakkan,,,,,,,,,
3,barang,,,,,,,,,
4,di,,,,,,,,,
5,sini,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3348
0,Kalau,,,,,,,,,
1,tekan,,,,,,,,,
2,di,,,,,,,,,
3,sini,,,,,,,,,
4,",",,,,,,,,,
5,kopi,,,,,,,,,
6,-nya,,,,,,,,,
7,akan,,,,,,,,,
8,keluar,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3349
0,Saya,,,,,neutral,,,,sg
1,tidak,,,,,,,,,
2,ingat,,,,,,,,,
3,orang,,,,,,,,,
4,itu,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3350
0,Saya,,,,,,,,,
1,menghafal,,,,,,,,,
2,bahasa,,,,,,,,,
3,Jepang,,,,,,,,,
4,dengan,,,,,,,,,
5,menonton,,,,,,,,,
6,televisi,,,,,,,,,
7,setiap,,,,,,,,,
8,hari,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3351
0,Setelah,,,,,,,,,
1,selesai,,,,,,,,,
2,bekerja,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,pergi,,,,,,,,,
6,makan malam,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3352
0,Kalau,,,,,,,,,
1,mengirim,,,,,,,,,
2,surat,,,,,,,,,
3,lewat,,,,,,,,,
4,pos laut,,,,,,,,,
5,",",,,,,,,,,
6,akan,,,,,,,,,
7,makan,,,,,,,,,
8,banyak,,,,,,,,,
9,waktu,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3353
0,Dari,,,,,,,,,
1,stasiun,,,,,,,,,
2,sampai,,,,,,,,,
3,rumah sakit,,,,,,,,,
4,makan,,,,,,,,,
5,waktu,,,,,,,,,
6,se-,,,,,,,,,
7,puluh,,,,,,,,,
8,menit,,,,,,,,,
9,dengan,,,,,,,,,
10,bus,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3354
0,Saya,,,,,,,,,
1,menelepon,,,,,,,,,
2,rumah,,,,,,,,,
3,tetapi,,,,,,,,,
4,tidak,,,,,,,,,
5,ada,,,,,,,,,
6,siapa-siapa,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3355
0,Malam,,,,,,,,,
1,ini,,,,,,,,,
2,saya,,,,,,,,,
3,akan,,,,,,,,,
4,menelepon,,,,,,,,,
5,teman,,,,,,,,,
6,saya,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3356
0,Karena,,,,,,,,,
1,penghangat,,,,,,,,,
2,-nya,,,,,,,,,
3,mati,,,,,,,,,
4,",",,,,,,,,,
5,segera,,,,,,,,,
6,saya,,,,,,,,,
7,hidupkan,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3357
0,Lampu,,,,,,,,,
1,kamar,,,,,,,,,
2,mati,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3358
0,Saya,,,,,,,,,
1,mematikan,,,,,,,,,
2,komputer,,,,,,,,,
3,.,,,,,,,,,
<EOS>
3361
0,Kakak,,,,,,,,,
1,perempuan,,,,,,,,,
2,saya,,,,,,,,,
3,akan,,,,,,,,,
4,menikah,,,,,,,,,
5,pada,,,,,,,,,
6,musim semi,,,,,,,,,
7,tahun,,,,,,,,,
8,depan,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3362
0,Pak,male,,hon,mature,,,,,
1,Tanaka,,,,,,,,,
2,sudah,,,,,,,,,
3,menikah,,,,,,,,,
4,dan,,,,,,,,,
5,punya,,,,,,,,,
6,anak,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3363
0,Di,,,,,,,,,
1,taman,,,,,,,,,
2,banyak,,,,,,,,,
