1176
2,tắm,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,cởi,,,,,,,,,
6,quần áo,,,,,,,,,
7,ra,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3199
0,Cái,,,,,,,,,
1,bánh,,,,,,,,,
2,này,,,,,,,,,
3,ngọt,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3201
0,Món ăn,,,,,,,,,
1,này,,,,,,,,,
2,ăn,,,,,,,,,
3,mà,,,,,,,,,
4,không,,,,,,,,,
5,chấm,,,,,,,,,
6,thêm,,,,,,,,,
7,một,,,,,,,,,
8,cái gì,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3202
0,Tôi,,,,,,,,,
1,ăn,,,,,,,,,
2,sashimi,,,,,,,,,
3,chấm,,,,,,,,,
4,xì dầu,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3204
0,Tôi,,,,,,,,,
1,bày,,,,,,,,,
2,bát,,,,,,,,,
3,và,,,,,,,,,
4,đũa,,,,,,,,,
5,trên,,,,,,,,,
6,bàn,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3205
0,Tôi,,,,,,,,,
1,ăn,,,,,,,,,
2,cơm,,,,,,,,,
3,bằng,,,,,,,,,
4,bát,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3206
0,Hôm nay,,,,,,,,,
1,tôi,,,,,,,,,
2,sẽ,,,,,,,,,
3,ăn,,,,,,,,,
4,tối,,,,,,,,,
5,cùng,,,,,,,,,
6,bạn bè,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3207
0,Tôi,,,,,,,,,
1,luôn,,,,,,,,,
2,ăn,,,,,,,,,
3,trưa,,,,,,,,,
4,ở,,,,,,,,,
5,đây,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3208
0,Hôm nay,,,,,,,,,
1,tôi,,,,,,,,,
2,đã,,,,,,,,,
3,không,,,,,,,,,
4,ăn sáng,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3209
0,Chị,female,,,elder.sibling,,,,,
1,Kimura,,,,,,,,,
2,đã,,,,,,,,,
3,cho,,,,,,,,,
4,tôi,,,,,neutral,,,,sg
5,bánh kẹo,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3210
0,Món ăn,,,,,,,,,
1,này,,,,,,,,,
2,có vẻ,,,,,,,,,
3,không,,,,,,,,,
4,ngon,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3211
0,Nhà hàng,,,,,,,,,
1,đó,,,,,,,,,
2,tuy,,,,,,,,,
3,rẻ,,,,,,,,,
4,nhưng,,,,,,,,,
5,đồ ăn,,,,,,,,,
6,chán,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3212
0,Hộp,,,,,,,,,
1,cơm,,,,,,,,,
2,của,,,,,,,,,
3,anh,male,,,elder.sibling,,,,,
4,Hayashi,,,,,,,,,
5,có vẻ,,,,,,,,,
6,ngon,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3213
0,Bánh kẹo,,,,,,,,,
1,này,,,,,,,,,
2,thì,,,,,,,,,
3,ngon,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3214
0,Vì,,,,,,,,,
1,bận,,,,,,,,,
2,nên,,,,,,,,,
3,tôi,,,,,,,,,
4,đã,,,,,,,,,
5,không,,,,,,,,,
6,thể,,,,,,,,,
7,ăn,,,,,,,,,
8,trưa,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3215
0,Món,,,,,,,,,
1,cà-ri,,,,,,,,,
2,này,,,,,,,,,
3,rất,,,,,,,,,
4,cay,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3216
0,Bữa,,,,,,,,,
1,sáng,,,,,,,,,
2,của,,,,,,,,,
3,tôi,,,,,,,,,
4,luôn,,,,,,,,,
5,là,,,,,,,,,
6,bánh mì,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3217
0,Bữa,,,,,,,,,
1,tối,,,,,,,,,
2,nay,,,,,,,,,
3,là,,,,,,,,,
4,cà-ri,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3218
0,Cơm,,,,,,,,,
1,tối,,,,,,,,,
2,nay,,,,,,,,,
3,là,,,,,,,,,
4,cà-ri,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3219
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,lấy,,,,,,,,,
3,muối,,,,,,,,,
4,giúp,,,,,,,,,
5,anh,male,,,elder.sibling,,,,,
6,Lee,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3220
0,Tôi,,,,,,,,,
1,cho,,,,,,,,,
2,đường,,,,,,,,,
3,và,,,,,,,,,
4,muối,,,,,,,,,
5,vào,,,,,,,,,
6,khi,,,,,,,,,
7,nấu ăn,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3221
0,Em trai,,,,,,,,,
1,tôi,,,,,,,,,
2,có,,,,,,,,,
3,thân thể,,,,,,,,,
4,rắn rỏi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3223
0,Vì,,,,,,,,,
1,đọc,,,,,,,,,
2,sách,,,,,,,,,
3,trong,,,,,,,,,
4,phòng tối,,,,,,,,,
5,nên,,,,,,,,,
6,mắt,,,,,,,,,
7,tôi,,,,,,,,,
8,đã,,,,,,,,,
9,mỏi,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3224
0,Vì,,,,,,,,,
1,mắt,,,,,,,,,
2,kém,,,,,,,,,
3,nên,,,,,,,,,
4,anh,male,,,elder.sibling,,,,,
5,Yamada,,,,,,,,,
6,phải,,,,,,,,,
7,đeo,,,,,,,,,
8,kính,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3225
0,Con,,,,,,,,,
1,chó,,,,,,,,,
2,kia,,,,,,,,,
3,có,,,,,,,,,
4,đôi,,,,,,,,,
5,tai,,,,,,,,,
6,to,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3226
0,Em,,,,,,,,,
1,gái,,,,,,,,,
2,tôi,,,,,,,,,
3,mắt,,,,,,,,,
4,vừa,,,,,,,,,
5,to,,,,,,,,,
6,",",,,,,,,,,
7,mũi,,,,,,,,,
8,lại,,,,,,,,,
9,cao,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3227
0,Vì,,,,,,,,,
1,đau,,,,,,,,,
2,răng,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,không,,,,,,,,,
6,mở,,,,,,,,,
7,được,,,,,,,,,
8,miệng,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3229
0,Tôi,,,,,,,,,
1,rửa,,,,,,,,,
2,tay,,,,,,,,,
3,trước khi,,,,,,,,,
4,ăn,,,,,,,,,
5,cơm,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3230
0,Vì,,,,,,,,,
1,đã,,,,,,,,,
2,đi,,,,,,,,,
3,rất,,,,,,,,,
4,nhiều,,,,,,,,,
5,nên,,,,,,,,,
6,chân,,,,,,,,,
7,tôi,,,,,,,,,
8,mỏi,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3231
0,Chân,,,,,,,,,
1,người,,,,,,,,,
2,kia,,,,,,,,,
3,rất,,,,,,,,,
4,dài,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3232
0,Tôi,,,,,,,,,
1,tắm,,,,,,,,,
2,bằng,,,,,,,,,
3,bồn tắm,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3233
0,Tôi,,,,,,,,,
1,luôn,,,,,,,,,
2,đánh răng,,,,,,,,,
3,trước,,,,,,,,,
4,khi,,,,,,,,,
5,đi,,,,,,,,,
6,ngủ,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3234
0,Hôm qua,,,,,,,,,
1,vì,,,,,,,,,
2,bận,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,rất,,,,,,,,,
6,mệt,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3235
0,Anh,male,,,elder.sibling,,,,,
1,Yamada,,,,,,,,,
2,đang,,,,,,,,,
3,ở,,,,,,,,,
4,trong,,,,,,,,,
5,phòng học,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3236
0,Anh,male,,,elder.sibling,,,,,
1,Kobayashi,,,,,,,,,
2,đang,,,,,,,,,
3,cầm,,,,,,,,,
4,một,,,,,,,,,
5,chiếc,,,,,,,,,
6,ô,,,,,,,,,
7,xanh,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3237
0,Hôm qua,,,,,,,,,
1,tôi,,,,,,,,,
2,mua,,,,,,,,,
3,một đôi,,,,,,,,,
4,giày,,,,,,,,,
5,trắng,,,,,,,,,
6,ở,,,,,,,,,
7,trung tâm,,,,,,,,,
8,thương mại,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3238
0,Người,,,,,,,,,
1,đang,,,,,,,,,
2,mặc,,,,,,,,,
3,chiếc,,,,,,,,,
4,áo,,,,,,,,,
5,sơ mi,,,,,,,,,
6,vàng,,,,,,,,,
7,là,,,,,,,,,
8,anh,male,,,elder.sibling,,,,,
9,Hayashi,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3239
0,Ô-tô,,,,,,,,,
1,của,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Tanaka,,,,,,,,,
4,màu,,,,,,,,,
5,trắng,,,,,,,,,
6,và,,,,,,,,,
7,to,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3240
0,Khi,,,,,,,,,
1,đến,,,,,,,,,
2,công ty,,,,,,,,,
3,tôi,,,,,,,,,
4,mặc,,,,,,,,,
5,một,,,,,,,,,
6,bộ,,,,,,,,,
7,com lê,,,,,,,,,
8,đen,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3241
0,Anh,male,,,elder.sibling,,,,,
1,Tanaka,,,,,,,,,
2,đang,,,,,,,,,
3,đeo,,,,,,,,,
4,chiếc,,,,,,,,,
5,cà vạt,,,,,,,,,
6,màu,,,,,,,,,
7,lá,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3242
0,Màu,,,,,,,,,
1,tóc,,,,,,,,,
2,của,,,,,,,,,
3,chị,female,,,elder.sibling,,,,,
4,Kimura,,,,,,,,,
5,là,,,,,,,,,
6,màu,,,,,,,,,
7,nâu,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3243
0,Tôi,,,,,neutral,,,,sg
1,thích,,,,,,,,,
2,màu,,,,,,,,,
3,xanh,,,,,,,,,
4,hơn,,,,,,,,,
5,màu,,,,,,,,,
6,đỏ,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3244
0,Màu,,,,,,,,,
1,tôi,,,,,neutral,,,,sg
2,thích,,,,,,,,,
3,là,,,,,,,,,
4,màu,,,,,,,,,
5,xanh,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3245
0,Màu,,,,,,,,,
1,này,,,,,,,,,
2,rất,,,,,,,,,
3,đẹp,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3246
0,Tôi,,,,,,,,,
1,được,,,,,,,,,
2,tặng,,,,,,,,,
3,một,,,,,,,,,
4,chiếc,,,,,,,,,
5,khăn tay,,,,,,,,,
6,màu,,,,,,,,,
7,vàng,,,,,,,,,
8,vào,,,,,,,,,
9,ngày,,,,,,,,,
10,sinh nhật,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3247
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,đặt,,,,,,,,,
3,lọ,,,,,,,,,
4,hoa,,,,,,,,,
5,ở,,,,,,,,,
6,trên,,,,,,,,,
7,bàn,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3248
0,Dưới,,,,,,,,,
1,ghế,,,,,,,,,
2,có,,,,,,,,,
3,con,,,,,,,,,
4,mèo,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3249
0,Rẽ,,,,,,,,,
1,phải,,,,,,,,,
2,ở,,,,,,,,,
3,góc,,,,,,,,,
4,kia,,,,,,,,,
5,sẽ,,,,,,,,,
6,thấy,,,,,,,,,
7,siêu thị,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3250
0,Cái,,,,,,,,,
1,cặp sách,,,,,,,,,
2,này,,,,,,,,,
3,có,,,,,,,,,
4,túi,,,,,,,,,
5,ở,,,,,,,,,
6,bên,,,,,,,,,
7,ngoài,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3251
0,Nhà vệ sinh,,,,,,,,,
1,ở,,,,,,,,,
2,bên,,,,,,,,,
3,tay trái,,,,,,,,,
4,của,,,,,,,,,
5,hành lang,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3252
0,Vở,,,,,,,,,
1,thì,,,,,,,,,
2,ở,,,,,,,,,
3,trong,,,,,,,,,
4,cặp sách,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3253
0,Phòng học,,,,,,,,,
1,bên,,,,,,,,,
2,kia,,,,,,,,,
3,có,,,,,,,,,
4,ti-vi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3254
0,Nhà,,,,,,,,,
1,tôi,,,,,,,,,
2,có,,,,,,,,,
3,chó,,,,,,,,,
4,và,,,,,,,,,
5,mèo,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3255
0,Bây giờ,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Lee,,,,,,,,,
3,đang,,,,,,,,,
4,ở,,,,,,,,,
5,thư viện,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3256
0,Đến,,,,,,,,,
1,mùa đông,,,,,,,,,
2,thì,,,,,,,,,
3,phía,,,,,,,,,
4,bắc,,,,,,,,,
5,Nhật Bản,,,,,,,,,
6,sẽ,,,,,,,,,
7,rất,,,,,,,,,
8,lạnh,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3257
0,Phòng,,,,,,,,,
1,tôi,,,,,neutral,,,,sg
2,ở,,,,,,,,,
3,phía,,,,,,,,,
4,nam,,,,,,,,,
5,nên,,,,,,,,,
6,sáng sủa,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3259
0,Toàn bộ,,,,,,,,,
1,khu,,,,,,,,,
2,phía,,,,,,,,,
3,đông,,,,,,,,,
4,của,,,,,,,,,
5,thị trấn,,,,,,,,,
6,này,,,,,,,,,
7,là,,,,,,,,,
8,rừng rậm,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3260
0,Từ đây,,,,,,,,,
1,đi,,,,,,,,,
2,một chút,,,,,,,,,
3,về,,,,,,,,,
4,hướng,,,,,,,,,
5,Tây,,,,,,,,,
6,sẽ,,,,,,,,,
7,có,,,,,,,,,
8,biển,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3261
0,Chị gái,,,,,,,,,
1,của,,,,,,,,,
2,chị,female,,,elder.sibling,,,,,
3,Kimura,,,,,,,,,
4,là,,,,,,,,,
5,một,,,,,,,,,
6,người,,,,,,,,,
7,rất,,,,,,,,,
8,xinh đẹp,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3262
0,Cha mẹ,,,,,,,,,
1,tôi,,,,,neutral,,,,sg
2,hiện,,,,,,,,,
3,đang,,,,,,,,,
4,ở,,,,,,,,,
5,nước ngoài,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3263
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,tặng,,,,,,,,,
3,mẹ,,,,,,,,,
4,quà,,,,,,,,,
5,sinh nhật,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3264
0,Chị,,,,,,,,,
1,tôi,,,,,,,,,
2,hiện,,,,,,,,,
3,đang,,,,,,,,,
4,sống,,,,,,,,,
5,một mình,,,,,,,,,
6,tại,,,,,,,,,
7,Tokyo,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3265
0,Vợ,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Tanaka,,,,,,,,,
3,là,,,,,,,,,
4,giảng viên,,,,,,,,,
5,đại học,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3266
0,Tuần,,,,,,,,,
1,sau,,,,,,,,,
2,anh trai,,,,,,,,,
3,của,,,,,,,,,
4,anh,male,,,elder.sibling,,,,,
5,Lee,,,,,,,,,
6,sẽ,,,,,,,,,
7,tới,,,,,,,,,
8,Nhật Bản,,,,,,,,,
9,chơi,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3267
0,Mẹ,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Yamada,,,,,,,,,
3,nấu ăn,,,,,,,,,
4,rất,,,,,,,,,
5,ngon,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3268
0,Chồng,,,,,,,,,
1,chị,female,,,elder.sibling,,,,,
2,Hayashi,,,,,,,,,
3,đang,,,,,,,,,
4,làm việc,,,,,,,,,
5,tại,,,,,,,,,
6,bệnh viện,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3269
0,Em gái,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Yamada,,,,,,,,,
3,vừa,,,,,,,,,
4,thấp,,,,,,,,,
5,vừa,,,,,,,,,
6,đáng yêu,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3270
0,Em trai,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Kobayashi,,,,,,,,,
3,đang,,,,,,,,,
4,chơi,,,,,,,,,
5,bóng đá,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3271
0,Tôi,,,,,neutral,,,,sg
1,có,,,,,,,,,
2,hai,,,,,,,,,
3,anh em,,,,,,,,,
4,trai,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3272
0,Người,,,,,,,,,
1,phụ nữ,,,,,,,,,
2,xinh đẹp,,,,,,,,,
3,kia,,,,,,,,,
4,là,,,,,,,,,
5,chị,female,,,elder.sibling,,,,,
6,Kimura,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3273
0,Bọn,,,,,,,,,
1,trẻ con,,,,,,,,,
2,đang,,,,,,,,,
3,chơi,,,,,,,,,
4,ở,,,,,,,,,
5,công viên,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3274
0,Ở,,,,,,,,,
1,đằng,,,,,,,,,
2,kia,,,,,,,,,
3,có,,,,,,,,,
4,một,,,,,,,,,
5,em,,,,,,,,,
6,gái,,,,,,,,,
7,nhỏ,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3275
0,Ông,,,,,,,,,
1,chú,,,,,,,,,
2,của,,,,,,,,,
3,cửa hàng,,,,,,,,,
4,rau,,,,,,,,,
5,kia,,,,,,,,,
6,vẫn,,,,,,,,,
7,luôn,,,,,,,,,
8,khỏe mạnh,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3276
0,Bà,,,,,,,,,
1,của,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Kobayashi,,,,,,,,,
4,đang,,,,,,,,,
5,sống,,,,,,,,,
6,ở,,,,,,,,,
7,Tokyo,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3277
0,Tôi,,,,,neutral,,,,sg
1,đã,,,,,,,,,
2,chỉ,,,,,,,,,
3,đường,,,,,,,,,
4,cho,,,,,,,,,
5,ông,,,,,,,,,
6,tôi,,,,,neutral,,,,sg
7,.,,,,,,,,,
<EOS>
3278
0,Bà,,,,,,,,,
1,của,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Hayashi,,,,,,,,,
4,đang,,,,,,,,,
5,đeo,,,,,,,,,
6,kính,,,,,,,,,
7,mắt,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3279
0,Thành,,,,,,,,,
1,người lớn,,,,,,,,,
2,rồi,,,,,,,,,
3,sẽ,,,,,,,,,
4,có thể,,,,,,,,,
5,uống,,,,,,,,,
6,rượu,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3280
0,Anh,male,,,elder.sibling,,,,,
1,Matsui,,,,,,,,,
2,và,,,,,,,,,
3,anh,male,,,elder.sibling,,,,,
4,Lee,,,,,,,,,
5,là,,,,,,,,,
6,bạn,,,,,,,,,
7,bè,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3281
0,Tôi,,,,,neutral,,,,sg
1,có,,,,,,,,,
2,bạn bè,,,,,,,,,
3,người,,,,,,,,,
4,Thái,,,,,,,,,
5,.,,,,,,,,,
<EOS>
3282
0,Người,,,,,,,,,
1,đàn ông,,,,,,,,,
2,kia,,,,,,,,,
3,vừa,,,,,,,,,
4,cao,,,,,,,,,
5,chân,,,,,,,,,
6,vừa,,,,,,,,,
7,dài,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3283
0,Một,,,,,,,,,
1,cậu bé,,,,,,,,,
2,đang,,,,,,,,,
3,trèo,,,,,,,,,
4,cây,,,,,,,,,
5,ở,,,,,,,,,
6,đằng,,,,,,,,,
7,kia,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3284
0,Hãy,,,,,,,,,
1,đợi,,,,,,,,,
2,hai,,,,,,,,,
3,phút,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3285
0,Hôm nay,,,,,,,,,
1,là,,,,,,,,,
2,chủ nhật,,,,,,,,,
3,nhưng,,,,,,,,,
4,tôi,,,,,,,,,
5,sẽ,,,,,,,,,
6,đến,,,,,,,,,
7,công ty,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3287
0,Hình như,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Yamada,,,,,,,,,
3,sẽ,,,,,,,,,
4,đi,,,,,,,,,
5,Tokyo,,,,,,,,,
6,vào,,,,,,,,,
7,tháng,,,,,,,,,
8,sau,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3288
0,Bạn,,,,,equal_or_lower,,,informal,sg
1,hãy,,,,,,,,,
2,làm việc,,,,,,,,,
3,ở,,,,,,,,,
4,bên,,,,,,,,,
5,kia,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3289
0,Cái,,,,,,,,,
1,cốc,,,,,,,,,
2,đó,,,,,,,,,
3,là,,,,,,,,,
4,của,,,,,,,,,
5,bạn,,,,,equal_or_lower,,,informal,sg
6,.,,,,,,,,,
<EOS>
3290
0,Tôi,,,,,,,,,
1,tự,,,,,,,,,
2,nấu,,,,,,,,,
3,bữa,,,,,,,,,
4,tối,,,,,,,,,
5,hàng,,,,,,,,,
6,ngày,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3291
0,Nhà vệ sinh,,,,,,,,,
1,ở,,,,,,,,,
2,bên,,,,,,,,,
3,đây,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3292
0,Đây,,,,,,,,,
1,là,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Kobayashi,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3293
0,Vì,,,,,,,,,
1,không,,,,,,,,,
2,thể,,,,,,,,,
3,ngồi,,,,,,,,,
4,bên,,,,,,,,,
5,đây,,,,,,,,,
6,",",,,,,,,,,
7,tôi,,,,,,,,,
8,ngồi,,,,,,,,,
9,bên,,,,,,,,,
10,kia,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3294
0,Tòa,,,,,,,,,
1,nhà,,,,,,,,,
2,bên,,,,,,,,,
3,kia,,,,,,,,,
4,được,,,,,,,,,
5,xây dựng,,,,,,,,,
6,vào,,,,,,,,,
7,năm,,,,,,,,,
8,bảy,,,,,,,,,
9,trăm,,,,,,,,,
10,chín,,,,,,,,,
11,mươi,,,,,,,,,
12,tư,,,,,,,,,
13,.,,,,,,,,,
<EOS>
3295
0,Kia,,,,,,,,,
1,là,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Yamada,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3296
0,Nhà ăn,,,,,,,,,
1,nằm,,,,,,,,,
2,ở,,,,,,,,,
3,tòa,,,,,,,,,
4,nhà,,,,,,,,,
5,đằng,,,,,,,,,
6,kia,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3297
0,Vì,,,,,,,,,
1,nguy hiểm,,,,,,,,,
2,nên,,,,,,,,,
3,đừng,,,,,,,,,
4,qua,,,,,,,,,
5,bên,,,,,,,,,
6,đó,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3298
0,Đó,,,,,,,,,
1,là,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Lee,,,,,,,,,
4,.,,,,,,,,,
<EOS>
3299
0,Đi,,,,,,,,,
1,sang,,,,,,,,,
2,bên,,,,,,,,,
3,đó,,,,,,,,,
4,sẽ,,,,,,,,,
5,có,,,,,,,,,
6,bưu điện,,,,,,,,,
7,và,,,,,,,,,
8,ngân hàng,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3300
0,Tháng,,,,,,,,,
1,trước,,,,,,,,,
2,tôi,,,,,,,,,
3,đã,,,,,,,,,
4,đi,,,,,,,,,
5,du lịch,,,,,,,,,
6,nước ngoài,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3301
0,Hàng,,,,,,,,,
1,tháng,,,,,,,,,
2,tôi,,,,,,,,,
3,đều,,,,,,,,,
4,gửi,,,,,,,,,
5,tiền,,,,,,,,,
6,vào,,,,,,,,,
7,ngân hàng,,,,,,,,,
8,.,,,,,,,,,
<EOS>
3302
0,Tháng,,,,,,,,,
1,này,,,,,,,,,
2,cái,,,,,,,,,
3,siêu thị,,,,,,,,,
4,đó,,,,,,,,,
5,sẽ,,,,,,,,,
6,nghỉ,,,,,,,,,
7,vào,,,,,,,,,
8,thứ tư,,,,,,,,,
9,.,,,,,,,,,
<EOS>
3303
0,Tháng,,,,,,,,,
1,này,,,,,,,,,
2,công việc,,,,,,,,,
3,của,,,,,,,,,
4,tôi,,,,,,,,,
5,rất,,,,,,,,,
6,bận,,,,,,,,,
7,.,,,,,,,,,
<EOS>
3305
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,học,,,,,,,,,
3,tiếng,,,,,,,,,
4,Anh,,,,,,,,,
5,tại,,,,,,,,,
6,Mỹ,,,,,,,,,
7,trong,,,,,,,,,
8,ba,,,,,,,,,
9,tháng,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3306
0,Sinh nhật,,,,,,,,,
1,anh,male,,,elder.sibling,,,,,
2,Matsui,,,,,,,,,
3,là,,,,,,,,,
4,tháng,,,,,,,,,
5,tám,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3307
0,Ngày mai,,,,,,,,,
1,là,,,,,,,,,
2,ngày,,,,,,,,,
3,một,,,,,,,,,
4,tháng,,,,,,,,,
5,tư,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3309
0,Hàng,,,,,,,,,
1,tháng,,,,,,,,,
2,tôi,,,,,,,,,
3,đều,,,,,,,,,
4,viết,,,,,,,,,
5,thư,,,,,,,,,
6,cho,,,,,,,,,
7,bạn bè,,,,,,,,,
8,ở,,,,,,,,,
9,nước ngoài,,,,,,,,,
10,.,,,,,,,,,
<EOS>
3310
0,Từ,,,,,,,,,
1,tuần,,,,,,,,,
2,sau,,,,,,,,,
3,anh,male,,,elder.sibling,,,,,
4,Hayashi,,,,,,,,,
5,sẽ,,,,,,,,,
6,đi,,,,,,,,,
7,nước ngoài,,,,,,,,,
8,làm việc,,,,,,,,,
9,trong,,,,,,,,,
10,một,,,,,,,,,
11,tháng,,,,,,,,,
12,.,,,,,,,,,
<EOS>
3311
0,Tháng,,,,,,,,,
1,trước,,,,,,,,,
2,tôi,,,,,,,,,
3,có,,,,,,,,,
4,cắt tóc,,,,,,,,,
5,mà,,,,,,,,,
6,đã,,,,,,,,,
7,dài,,,,,,,,,
8,ra,,,,,,,,,
9,mất,,,,,,,,,
10,rồi,,,,,,,,,
11,.,,,,,,,,,
<EOS>
3312
0,Hàng năm,,,,,,,,,
1,gia đình,,,,,,,,,
2,tôi,,,,,,,,,
3,đều,,,,,,,,,
4,đi,,,,,,,,,
5,du lịch,,,,,,,,,
6,.,,,,,,,,,
<EOS>
3313
